ip,cn,id,name,country,dns,port_forward,protocol,offline
181.214.164.97,chicago412,us_chicago,US Chicago,US,us-chicago.privacy.network,False,wg,False
84.239.5.4,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ikev2,False
84.239.5.1,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,meta,False
84.239.5.24,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpntcp,False
84.239.5.5,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,ovpnudp,False
84.239.5.20,honolulu401,us-honolulu,US Honolulu,US,us-honolulu.privacy.network,False,wg,False
185.225.31.21,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ikev2,False
185.225.31.18,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,meta,False
185.225.31.23,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ovpntcp,False
185.225.31.29,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ovpnudp,False
185.225.31.22,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,wg,False
84.239.27.2,wisconsin402,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ikev2,False
84.239.27.1,wisconsin402,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,meta,False
84.239.27.7,wisconsin402,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ovpntcp,False
84.239.27.17,wisconsin402,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ovpnudp,False
84.239.27.5,wisconsin402,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,wg,False
66.56.81.179,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ikev2,False
66.56.81.160,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,meta,False
66.56.81.170,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ovpntcp,False
66.56.81.176,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,ovpnudp,False
66.56.81.185,ontario443,ca_ontario,CA Ontario,CA,ca-ontario.privacy.network,True,wg,False
79.127.128.206,amsterdam405,nl_netherlands-so,NL Netherlands Streaming Optimized,NL,nl-netherlands-so.privacy.network,True,ikev2,False
79.127.128.193,amsterdam405,nl_netherlands-so,NL Netherlands Streaming Optimized,NL,nl-netherlands-so.privacy.network,True,meta,False
79.127.128.199,amsterdam405,nl_netherlands-so,NL Netherlands Streaming Optimized,NL,nl-netherlands-so.privacy.network,True,ovpntcp,False
79.127.128.213,amsterdam405,nl_netherlands-so,NL Netherlands Streaming Optimized,NL,nl-netherlands-so.privacy.network,True,ovpnudp,False
79.127.128.201,amsterdam405,nl_netherlands-so,NL Netherlands Streaming Optimized,NL,nl-netherlands-so.privacy.network,True,wg,False
95.181.239.5,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,ikev2,False
95.181.239.2,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,meta,False
95.181.239.11,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,ovpntcp,False
95.181.239.8,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,ovpnudp,False
95.181.239.12,srilanka403,srilanka,Sri Lanka,LK,srilanka.privacy.network,True,wg,False
146.70.38.60,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,ikev2,False
146.70.38.42,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,meta,False
146.70.38.44,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,ovpntcp,False
146.70.38.51,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,ovpnudp,False
146.70.38.53,buenosaires408,ar,Argentina,AR,ar.privacy.network,True,wg,False
154.16.81.190,sydney435,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,ikev2,False
154.16.81.8,sydney435,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,meta,False
154.16.81.214,sydney435,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,ovpntcp,False
154.16.81.210,sydney435,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,ovpnudp,False
154.16.81.194,sydney435,au_australia-so,Australia Streaming Optimized,AU,au-australia-so.privacy.network,True,wg,False
149.88.109.158,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ikev2,False
149.88.109.129,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,meta,False
149.88.109.144,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ovpntcp,False
149.88.109.136,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,ovpnudp,False
149.88.109.151,copenhagen410,denmark_2,DK Streaming Optimized,DK,denmark-2.privacy.network,True,wg,False
191.96.106.235,losangeles438,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ikev2,False
191.96.106.9,losangeles438,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,meta,False
191.96.106.221,losangeles438,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpntcp,False
191.96.106.221,losangeles438,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,ovpnudp,False
191.96.106.239,losangeles438,us-streaming-2,US West Streaming Optimized,US,us-streaming-2.privacy.network,False,wg,False
188.126.89.29,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ikev2,False
188.126.89.2,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,meta,False
188.126.89.6,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ovpntcp,False
188.126.89.21,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ovpnudp,False
188.126.89.24,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,wg,False
95.181.234.17,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,ikev2,False
95.181.234.14,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,meta,False
95.181.234.15,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,ovpntcp,False
95.181.234.16,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,ovpnudp,False
95.181.234.17,qatar404,qatar,Qatar,QA,qatar.privacy.network,True,wg,False
173.239.201.203,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ikev2,False
173.239.201.192,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,meta,False
173.239.201.195,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpntcp,False
173.239.201.195,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,ovpnudp,False
173.239.201.203,indonesia403,jakarta,Indonesia,ID,jakarta.privacy.network,True,wg,False
185.253.162.16,cyprus404,cyprus,Cyprus,CY,cyprus.privacy.network,True,ikev2,False
185.253.162.15,cyprus404,cyprus,Cyprus,CY,cyprus.privacy.network,True,meta,False
185.253.162.23,cyprus404,cyprus,Cyprus,CY,cyprus.privacy.network,True,ovpntcp,False
185.253.162.24,cyprus404,cyprus,Cyprus,CY,cyprus.privacy.network,True,ovpnudp,False
185.253.162.20,cyprus404,cyprus,Cyprus,CY,cyprus.privacy.network,True,wg,False
146.70.65.151,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,ikev2,False
146.70.65.143,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,meta,False
146.70.65.153,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpntcp,False
146.70.65.148,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,ovpnudp,False
146.70.65.145,nigeria406,nigeria,Nigeria,NG,nigeria.privacy.network,True,wg,False
149.102.232.36,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,ikev2,False
149.102.232.28,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,meta,False
149.102.232.36,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,ovpntcp,False
149.102.232.39,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,ovpnudp,False
149.102.232.40,bratislava404,sk,Slovakia,SK,sk.privacy.network,True,wg,False
84.239.16.31,indiana404,us_indiana-pf,US Indiana,US,us-indiana-pf.privacy.network,False,ikev2,False
84.239.16.22,indiana404,us_indiana-pf,US Indiana,US,us-indiana-pf.privacy.network,False,meta,False
84.239.16.41,indiana404,us_indiana-pf,US Indiana,US,us-indiana-pf.privacy.network,False,ovpntcp,False
84.239.16.36,indiana404,us_indiana-pf,US Indiana,US,us-indiana-pf.privacy.network,False,ovpnudp,False
84.239.16.38,indiana404,us_indiana-pf,US Indiana,US,us-indiana-pf.privacy.network,False,wg,False
84.239.43.133,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,ikev2,False
84.239.43.129,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,meta,False
84.239.43.146,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,ovpntcp,False
84.239.43.154,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,ovpnudp,False
84.239.43.139,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,wg,False
173.239.247.149,vietnam403,vietnam,Vietnam,VN,vietnam.privacy.network,True,ikev2,False
173.239.247.128,vietnam403,vietnam,Vietnam,VN,vietnam.privacy.network,True,meta,False
173.239.247.129,vietnam403,vietnam,Vietnam,VN,vietnam.privacy.network,True,ovpntcp,False
173.239.247.132,vietnam403,vietnam,Vietnam,VN,vietnam.privacy.network,True,ovpnudp,False
173.239.247.143,vietnam403,vietnam,Vietnam,VN,vietnam.privacy.network,True,wg,False
84.239.42.10,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ikev2,False
84.239.42.1,kiev408,ua,Ukraine,UA,ua.privacy.network,True,meta,False
84.239.42.22,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ovpntcp,False
84.239.42.15,kiev408,ua,Ukraine,UA,ua.privacy.network,True,ovpnudp,False
84.239.42.13,kiev408,ua,Ukraine,UA,ua.privacy.network,True,wg,False
62.133.47.9,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,ikev2,False
62.133.47.2,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,meta,False
62.133.47.8,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,ovpntcp,False
62.133.47.11,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,ovpnudp,False
62.133.47.11,kazakhstan403,kazakhstan,Kazakhstan,KZ,kazakhstan.privacy.network,True,wg,False
84.239.48.133,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ikev2,False
84.239.48.129,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,meta,False
84.239.48.131,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ovpntcp,False
84.239.48.142,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ovpnudp,False
84.239.48.137,oregon402,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,wg,False
138.199.59.238,warsaw414,poland,Poland,PL,poland.privacy.network,True,ikev2,False
138.199.59.235,warsaw414,poland,Poland,PL,poland.privacy.network,True,meta,False
138.199.59.243,warsaw414,poland,Poland,PL,poland.privacy.network,True,ovpntcp,False
138.199.59.242,warsaw414,poland,Poland,PL,poland.privacy.network,True,ovpnudp,False
138.199.59.239,warsaw414,poland,Poland,PL,poland.privacy.network,True,wg,False
45.154.154.10,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,ikev2,False
45.154.154.2,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,meta,False
45.154.154.29,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,ovpntcp,False
45.154.154.29,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,ovpnudp,False
45.154.154.7,uruguay401,uy_uruguay-pf,Uruguay,UY,uy-uruguay-pf.privacy.network,True,wg,False
84.239.47.29,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ikev2,False
84.239.47.1,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,meta,False
84.239.47.9,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ovpntcp,False
84.239.47.18,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,ovpnudp,False
84.239.47.10,connecticut402,us_connecticut-pf,US Connecticut,US,us-connecticut-pf.privacy.network,False,wg,False
84.239.45.142,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,ikev2,False
84.239.45.129,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,meta,False
84.239.45.143,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,ovpntcp,False
84.239.45.141,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,ovpnudp,False
84.239.45.143,vermont402,us_vermont-pf,US Vermont,US,us-vermont-pf.privacy.network,False,wg,False
149.22.87.139,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ikev2,False
149.22.87.129,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,meta,False
149.22.87.157,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpntcp,False
149.22.87.130,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpnudp,False
149.22.87.141,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,wg,False
84.239.50.135,wyoming402,us_wyoming-pf,US Wyoming,US,us-wyoming-pf.privacy.network,False,ikev2,False
84.239.50.129,wyoming402,us_wyoming-pf,US Wyoming,US,us-wyoming-pf.privacy.network,False,meta,False
84.239.50.130,wyoming402,us_wyoming-pf,US Wyoming,US,us-wyoming-pf.privacy.network,False,ovpntcp,False
84.239.50.132,wyoming402,us_wyoming-pf,US Wyoming,US,us-wyoming-pf.privacy.network,False,ovpnudp,False
84.239.50.134,wyoming402,us_wyoming-pf,US Wyoming,US,us-wyoming-pf.privacy.network,False,wg,False
84.239.43.36,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ikev2,False
84.239.43.32,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,meta,False
84.239.43.49,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpntcp,False
84.239.43.54,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpnudp,False
84.239.43.54,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,wg,False
91.90.124.31,douglas404,man,Isle of Man,IM,man.privacy.network,True,ikev2,False
91.90.124.20,douglas404,man,Isle of Man,IM,man.privacy.network,True,meta,False
91.90.124.25,douglas404,man,Isle of Man,IM,man.privacy.network,True,ovpntcp,False
91.90.124.21,douglas404,man,Isle of Man,IM,man.privacy.network,True,ovpnudp,False
91.90.124.26,douglas404,man,Isle of Man,IM,man.privacy.network,True,wg,False
37.19.221.45,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,ikev2,False
37.19.221.28,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,meta,False
37.19.221.37,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,ovpntcp,False
37.19.221.43,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,ovpnudp,False
37.19.221.49,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,wg,False
103.108.174.6,mumbai414,in,India,IN,in.privacy.network,True,ikev2,False
103.108.174.1,mumbai414,in,India,IN,in.privacy.network,True,meta,False
103.108.174.20,mumbai414,in,India,IN,in.privacy.network,True,ovpntcp,False
103.108.174.31,mumbai414,in,India,IN,in.privacy.network,True,ovpnudp,False
103.108.174.29,mumbai414,in,India,IN,in.privacy.network,True,wg,False
45.133.173.18,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ikev2,False
45.133.173.2,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,meta,False
45.133.173.5,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ovpntcp,False
45.133.173.14,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,ovpnudp,False
45.133.173.14,manchester427,uk_manchester,UK Manchester,GB,uk-manchester.privacy.network,True,wg,False
194.32.122.41,vilnius402,lt,Lithuania,LT,lt.privacy.network,True,ikev2,False
194.32.122.30,vilnius402,lt,Lithuania,LT,lt.privacy.network,True,meta,False
194.32.122.32,vilnius402,lt,Lithuania,LT,lt.privacy.network,True,ovpntcp,False
194.32.122.42,vilnius402,lt,Lithuania,LT,lt.privacy.network,True,ovpnudp,False
194.32.122.37,vilnius402,lt,Lithuania,LT,lt.privacy.network,True,wg,False
84.239.48.9,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ikev2,False
84.239.48.1,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,meta,False
84.239.48.20,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpntcp,False
84.239.48.4,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,ovpnudp,False
84.239.48.6,northdakota402,us_north_dakota-pf,US North Dakota,US,us-north-dakota-pf.privacy.network,False,wg,False
84.252.92.12,macau403,macau,Macao,MO,macau.privacy.network,True,ikev2,False
84.252.92.2,macau403,macau,Macao,MO,macau.privacy.network,True,meta,False
84.252.92.15,macau403,macau,Macao,MO,macau.privacy.network,True,ovpntcp,False
84.252.92.12,macau403,macau,Macao,MO,macau.privacy.network,True,ovpnudp,False
84.252.92.5,macau403,macau,Macao,MO,macau.privacy.network,True,wg,False
37.46.115.19,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ikev2,False
37.46.115.15,belgrade402,rs,Serbia,RS,rs.privacy.network,True,meta,False
37.46.115.30,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ovpntcp,False
37.46.115.18,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ovpnudp,False
37.46.115.20,belgrade402,rs,Serbia,RS,rs.privacy.network,True,wg,False
95.181.237.10,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,ikev2,False
95.181.237.2,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,meta,False
95.181.237.13,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpntcp,False
95.181.237.3,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,ovpnudp,False
95.181.237.5,venezuela403,venezuela,Venezuela,VE,venezuela.privacy.network,True,wg,False
154.47.29.136,zagreb403,zagreb,Croatia,HR,zagreb.privacy.network,True,ikev2,False
154.47.29.129,zagreb403,zagreb,Croatia,HR,zagreb.privacy.network,True,meta,False
154.47.29.150,zagreb403,zagreb,Croatia,HR,zagreb.privacy.network,True,ovpntcp,False
154.47.29.138,zagreb403,zagreb,Croatia,HR,zagreb.privacy.network,True,ovpnudp,False
154.47.29.130,zagreb403,zagreb,Croatia,HR,zagreb.privacy.network,True,wg,False
188.213.34.142,istanbul404,tr,Turkey,TR,tr.privacy.network,True,ikev2,False
188.213.34.138,istanbul404,tr,Turkey,TR,tr.privacy.network,True,meta,False
188.213.34.139,istanbul404,tr,Turkey,TR,tr.privacy.network,True,ovpntcp,False
188.213.34.139,istanbul404,tr,Turkey,TR,tr.privacy.network,True,ovpnudp,False
188.213.34.141,istanbul404,tr,Turkey,TR,tr.privacy.network,True,wg,False
178.175.129.44,chisinau401,md,Moldova,MD,md.privacy.network,True,ikev2,False
178.175.129.34,chisinau401,md,Moldova,MD,md.privacy.network,True,meta,False
178.175.129.36,chisinau401,md,Moldova,MD,md.privacy.network,True,ovpntcp,False
178.175.129.36,chisinau401,md,Moldova,MD,md.privacy.network,True,ovpnudp,False
178.175.129.36,chisinau401,md,Moldova,MD,md.privacy.network,True,wg,False
46.246.122.46,oslo401,no,Norway,NO,no.privacy.network,True,ikev2,False
46.246.122.34,oslo401,no,Norway,NO,no.privacy.network,True,meta,False
46.246.122.57,oslo401,no,Norway,NO,no.privacy.network,True,ovpntcp,False
46.246.122.58,oslo401,no,Norway,NO,no.privacy.network,True,ovpnudp,False
46.246.122.41,oslo401,no,Norway,NO,no.privacy.network,True,wg,False
151.241.122.155,newjersey429,us-newjersey,US East,US,us-newjersey.privacy.network,False,ikev2,False
151.241.122.6,newjersey429,us-newjersey,US East,US,us-newjersey.privacy.network,False,meta,False
151.241.122.146,newjersey429,us-newjersey,US East,US,us-newjersey.privacy.network,False,ovpntcp,False
151.241.122.159,newjersey429,us-newjersey,US East,US,us-newjersey.privacy.network,False,ovpnudp,False
151.241.122.148,newjersey429,us-newjersey,US East,US,us-newjersey.privacy.network,False,wg,False
84.239.25.6,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ikev2,False
84.239.25.1,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,meta,False
84.239.25.13,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpntcp,False
84.239.25.7,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpnudp,False
84.239.25.20,minnesota402,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,wg,False
84.239.37.12,maine402,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,ikev2,False
84.239.37.2,maine402,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,meta,False
84.239.37.8,maine402,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,ovpntcp,False
84.239.37.9,maine402,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,ovpnudp,False
84.239.37.17,maine402,us_maine-pf,US Maine,US,us-maine-pf.privacy.network,False,wg,False
165.231.182.126,talinn410,ee,Estonia,EE,ee.privacy.network,True,ikev2,False
165.231.182.122,talinn410,ee,Estonia,EE,ee.privacy.network,True,meta,False
165.231.182.128,talinn410,ee,Estonia,EE,ee.privacy.network,True,ovpntcp,False
165.231.182.125,talinn410,ee,Estonia,EE,ee.privacy.network,True,ovpnudp,False
165.231.182.125,talinn410,ee,Estonia,EE,ee.privacy.network,True,wg,False
98.159.36.139,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ikev2,False
98.159.36.128,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,meta,False
98.159.36.130,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ovpntcp,False
98.159.36.137,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,ovpnudp,False
98.159.36.130,sarajevo403,ba,Bosnia and Herzegovina,BA,ba.privacy.network,True,wg,False
212.56.52.59,vancouver425,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ikev2,False
212.56.52.3,vancouver425,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,meta,False
212.56.52.61,vancouver425,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpntcp,False
212.56.52.46,vancouver425,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpnudp,False
212.56.52.59,vancouver425,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,wg,False
84.239.31.9,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ikev2,False
84.239.31.1,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,meta,False
84.239.31.13,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpntcp,False
84.239.31.19,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,ovpnudp,False
84.239.31.4,kansas402,us_kansas-pf,US Kansas,US,us-kansas-pf.privacy.network,False,wg,False
179.61.240.102,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,ikev2,False
202.60.86.2,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,meta,False
179.61.240.81,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,ovpntcp,False
179.61.240.91,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,ovpnudp,False
179.61.240.113,newzealand404,nz,New Zealand,NZ,nz.privacy.network,True,wg,False
146.70.59.13,lisbon405,pt,Portugal,PT,pt.privacy.network,True,ikev2,False
146.70.59.2,lisbon405,pt,Portugal,PT,pt.privacy.network,True,meta,False
146.70.59.12,lisbon405,pt,Portugal,PT,pt.privacy.network,True,ovpntcp,False
146.70.59.11,lisbon405,pt,Portugal,PT,pt.privacy.network,True,ovpnudp,False
146.70.59.8,lisbon405,pt,Portugal,PT,pt.privacy.network,True,wg,False
84.239.41.132,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ikev2,False
84.239.41.129,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,meta,False
84.239.41.150,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ovpntcp,False
84.239.41.145,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,ovpnudp,False
84.239.41.133,pennsylvania403,us_pennsylvania-pf,US Pennsylvania,US,us-pennsylvania-pf.privacy.network,False,wg,False
84.239.6.148,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ikev2,False
84.239.6.129,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,meta,False
84.239.6.142,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpntcp,False
84.239.6.137,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpnudp,False
84.239.6.145,kentucky402,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,wg,False
84.239.41.25,newhampshire403,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ikev2,False
84.239.41.21,newhampshire403,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,meta,False
84.239.41.33,newhampshire403,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ovpntcp,False
84.239.41.34,newhampshire403,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,ovpnudp,False
84.239.41.27,newhampshire403,us_new_hampshire-pf,US New Hampshire,US,us-new-hampshire-pf.privacy.network,False,wg,False
91.90.122.30,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ikev2,False
91.90.122.20,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,meta,False
91.90.122.28,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ovpntcp,False
91.90.122.32,liechtenstein401,liechtenstein,Liechtenstein,LI,liechtenstein.privacy.network,True,ovpnudp,False
